costat,curcd,datafmt,indfmt,consol,gvkey,fyear,conm,sic,at,seq,ni,csho,prcc_f
A,USD,STD,INDL,C,039096,2023,ISHARES IBNDS DC 31 CORP ETF,6722,,,,31.0500,20.770000000000
A,USD,STD,INDL,C,039097,2023,ORIGIN MATERIALS INC,2821,461.8340,422.5070,23.7980,141.2070,0.836200000000
A,USD,STD,INDL,C,039098,2023,PERELLA WEINBERG PARTNERS,6211,761.1080,152.6560,-17.2230,44.6430,12.230000000000
A,USD,STD,INDL,C,039103,2023,PAYONEER GLBL INC,7389,7283.1190,664.2730,93.3330,357.5900,5.210000000000
A,USD,STD,INDL,C,039104,2023,TEMPEST THERAPEUTICS INC,2836,51.6030,26.7680,-29.4910,22.0450,4.400000000000
A,USD,STD,INDL,C,039107,2023,GAMBLING.COM GROUP LIMITED,7310,154.8690,118.9240,18.2600,36.9400,9.750000000000
A,USD,STD,INDL,C,039108,2023,META MATERIALS INC,3679,55.2280,21.9360,-398.2320,565.9440,0.066000000000
A,USD,STD,INDL,C,039111,2023,VTEX,7370,341.1450,240.2930,-13.6870,184.0270,6.880000000000
A,USD,STD,INDL,C,039112,2023,BEACHBODY CO INC (THE),7200,276.8390,82.7600,-152.6410,6.7070,8.290000000000
A,USD,STD,INDL,C,039118,2023,SPARKLINE INTANG VALUE ETF,6722,,,,1.1400,26.686900000000
A,USD,STD,INDL,C,039119,2023,LEADERSHARES DYNAM YLD ETF,6722,,,,3.4500,22.670000000000
A,USD,STD,INDL,C,039120,2023,NYLI MACKAY CORE PLUS BD ETF,6722,,,,10.7500,21.070000000000
A,USD,STD,INDL,C,039121,2023,MOBIX LABS INC,3674,,,,,11.100000000000
A,USD,STD,INDL,C,039122,2023,DUOLINGO INC,8200,953.9570,655.5010,16.0670,42.5260,226.850000000000
A,USD,STD,INDL,C,039124,2023,TABOOLA.COM LTD,7370,1707.8020,1057.0620,-82.0400,340.8690,4.330000000000
A,USD,STD,INDL,C,039127,2023,CVRX INC,3841,115.2290,75.9470,-41.1990,20.8790,31.440000000000
A,USD,STD,INDL,C,039128,2023,BROOKFIELD WEALTH SOLUTIONS,6399,61643.0000,8703.0000,796.0000,102.0570,40.370000000000
A,USD,STD,INDL,C,039129,2023,ROUNDHILL BALL METAVRS ETF,6722,,,,40.1750,11.510000000000
A,USD,STD,INDL,C,039130,2023,INVESCO S&P 500 QVM MULTI-FA,6722,,,,32.2000,27.770000000000
A,USD,STD,INDL,C,039131,2023,INVESCO S&P SMLCP 600 ETF,6722,,,,8.7900,25.100000000000
A,USD,STD,INDL,C,039132,2023,INVESCO S&P MDCP 400 MLF ETF,6722,,,,10.9600,25.636000000000
A,USD,STD,INDL,C,039134,2023,TRUESHARS STR OTCM (JUN) ETF,6722,,,,0.1250,26.234300000000
I,USD,STD,INDL,C,039136,2023,ASTRA SPACE INC,3760,77.4200,-75.4390,-178.3760,22.5890,2.280000000000
I,USD,STD,INDL,C,039143,2023,AMERICAN CENT EMERG MKTS ETF,6722,,,,0.9000,38.190000000000
A,USD,STD,INDL,C,039144,2023,AMERICAN CENT MLTSC INC ETF,6722,,,,4.2500,43.600000000000
A,USD,STD,INDL,C,039145,2023,AMERICAN CENTRY LG CP GR ETF,6722,,,,0.2800,45.703100000000
A,USD,STD,INDL,C,039146,2023,ALEXIS PRACT TACT ETF,6722,,,,2.7570,26.426100000000
A,USD,STD,INDL,C,039147,2023,INNOVATOR US EQY ACCL 9 ETF,6722,,,,2.8750,30.619900000000
A,USD,STD,INDL,C,039148,2023,INNOVATOR US EQ ACCL PLS ETF,6722,,,,0.6000,29.439000000000
A,USD,STD,INDL,C,039149,2023,IINOVATOR GRW ACCL PLS ETF,6722,,,,0.7000,27.884000000000
A,USD,STD,INDL,C,039150,2023,PACER SWAN SOS FLEX(JUL) ETF,6722,,,,1.1250,25.120000000000
A,USD,STD,INDL,C,039151,2023,PACER SWAN SOS CON (JUL) ETF,6722,,,,0.5000,23.262000000000
A,USD,STD,INDL,C,039152,2023,PACER SWAN SOS MOD (JUL) ETF,6722,,,,2.1000,24.926000000000
A,USD,STD,INDL,C,039153,2023,IINOVATOR DEFN WLTH SHLD ETF,6722,,,,21.1500,28.570000000000
I,USD,STD,INDL,C,039154,2023,INNOVATOR US EY ACCL ETF-JUL,6722,,,,0.3500,30.030100000000
A,USD,STD,INDL,C,039155,2023,ADVISORSHARES GRBR KWSK ETF,6722,,,,1.0250,18.130000000000
A,USD,STD,INDL,C,039156,2023,TORRID HOLDINGS INC,5961,476.9470,-211.7170,11.6190,104.2050,5.160000000000
A,USD,STD,INDL,C,039157,2023,AVEPOINT INC,7370,442.5820,210.5990,-21.7250,184.6520,8.210000000000
I,USD,STD,INDL,C,039158,2023,SHARECARE INC,7370,613.6340,488.3410,-128.4980,353.4300,1.080000000000
A,USD,STD,INDL,C,039159,2023,EVGO INC,5500,806.6140,-160.5890,-42.4270,102.9360,3.580000000000
A,USD,STD,INDL,C,039160,2023,ENSYSCE BIOSCIENCES INC,2836,2.7080,-0.3230,-10.6130,3.1460,1.060000000000
A,USD,STD,INDL,C,039163,2023,ZEGA BUY & HEDGE ETF,6722,,,,2.7000,17.640000000000
A,USD,STD,INDL,C,039169,2023,AERWINS TECHNOLOGIES INC,3721,1.0670,-18.4810,-25.9380,62.6310,0.151200000000
A,USD,STD,INDL,C,039170,2023,SERA PROGNOSTICS INC,2835,95.4410,70.1580,-36.2420,31.7050,5.980000000000
A,USD,STD,INDL,C,039171,2023,SIGHT SCIENCES INC,3841,166.6510,120.2150,-55.5470,49.1310,5.160000000000
A,USD,STD,INDL,C,039173,2023,SMARTKEM INC,3674,11.2720,8.1130,-8.4990,0.8900,5.700000000000
A,USD,STD,INDL,C,039174,2023,LAVORO LTD,5190,1560.4460,385.7820,-54.0700,113.6020,5.960000000000
A,USD,STD,INDL,C,039175,2023,ABSCI CORP,2836,217.2980,176.1760,-110.5660,93.0880,4.200000000000
A,USD,STD,INDL,C,039179,2023,ISHARES IBONDS 2027 TERM ETF,6722,,,,3.2000,22.210000000000
I,USD,STD,INDL,C,039181,2023,OMEGA THERAPEUTICS INC,2836,204.3660,58.0160,-97.4280,55.1450,3.010000000000
A,USD,STD,INDL,C,039182,2023,N-ABLE INC,7370,1162.7910,711.3600,23.4120,183.2210,13.250000000000
A,USD,STD,INDL,C,039184,2023,RXSIGHT INC,3851,182.5500,160.3620,-48.6080,36.1400,40.320000000000
A,USD,STD,INDL,C,039185,2023,TIGO ENERGY INC,3690,127.7770,62.8240,-0.9840,58.7520,2.090000000000
A,USD,STD,INDL,C,039189,2023,IMMUNEERING CORP,2836,102.5850,90.5760,-53.4720,29.2720,7.350000000000
A,USD,STD,INDL,C,039190,2023,RANI THERAPET HOLD INC,2836,57.9160,12.8660,-33.9700,26.0360,3.320000000000
A,USD,STD,INDL,C,039197,2023,ZEVIA PBC,2086,90.8570,89.8780,-21.4940,54.2200,2.010000000000
A,USD,STD,INDL,C,039198,2023,ERASCA INC,2836,395.2970,316.6860,-125.0420,151.0900,2.130000000000
A,USD,STD,INDL,C,039199,2023,CS DISCO INC,7370,231.5470,200.3350,-42.1500,61.0100,7.590000000000
A,USD,STD,INDL,C,039202,2023,RAPID MICRO BIOSYSTEMS INC,3826,143.4520,117.9890,-52.4670,42.4100,0.740000000000
A,USD,STD,INDL,C,039204,2023,TENAYA THERAPEUTICS INC,2836,170.5150,139.4240,-124.0840,68.3300,3.240000000000
A,USD,STD,INDL,C,039207,2023,VINFAST AUTO LTD,3711,5424.4170,-5906.8740,-2363.5920,2337.7880,8.370000000000
I,USD,STD,INDL,C,039210,2023,MAC COPPER LIMITED,1000,1305.9030,268.0270,-144.5540,50.2370,12.360000000000
A,USD,STD,INDL,C,039215,2023,CADRE HOLDINGS INC,3480,431.1790,197.1620,38.6410,37.5870,32.890000000000
A,USD,STD,INDL,C,039216,2023,GLASS HOUSE BRANDS INC,2833,303.7750,167.9130,-98.2690,75.6960,4.730000000000
I,USD,STD,INDL,C,039217,2023,CABANA TARGET LE SEC AGG ETF,6722,,,,2.0000,19.380000000000
A,USD,STD,INDL,C,039218,2023,ETC CABANA TARGET LE SEC MOD,6722,,,,4.9000,20.376600000000
I,USD,STD,INDL,C,039219,2023,CABANA TARGET LE SEC CON ETF,6722,,,,1.2500,19.380000000000
I,USD,STD,INDL,C,039220,2023,PACER METAURUS US LG CAP ETF,6722,,,,0.0250,40.142400000000
A,USD,STD,INDL,C,039221,2023,PACER METAURUS US LR CAP ETF,6722,,,,6.3600,33.050000000000
A,USD,STD,INDL,C,039224,2023,FT VEST US EQTY ENH ETF JUNE,6722,,,,8.0500,35.132300000000
A,USD,STD,INDL,C,039225,2023,LEGALZOOM.COM INC,8111,447.8180,168.8340,13.9530,188.5380,11.300000000000
A,USD,STD,INDL,C,039231,2023,WHEELS UP EXPERIENCE INC,4522,1316.0600,99.8730,-487.3870,696.8560,3.430000000000
I,USD,STD,INDL,C,039232,2023,JACOB FORWARD ETF,6722,,,,0.3000,10.420000000000
A,USD,STD,INDL,C,039234,2023,GLOBAL X BLOCKCHAIN ETF,6722,,,,2.9960,46.240000000000
I,USD,STD,INDL,C,039235,2023,FIS KNIGHTS CLM GLBL BLF ETF,6722,,,,0.9100,23.575000000000
A,USD,STD,INDL,C,039236,2023,GLOBAL X HYDROGEN ETF,6722,,,,5.5200,6.910000000000
A,USD,STD,INDL,C,039237,2023,GLOBAL X AGTECH&FOOD INN ETF,6722,,,,0.4400,10.740000000000
A,USD,STD,INDL,C,039240,2023,NAUTICUS ROBOTICS INC,7359,26.1480,-41.7870,-50.6870,50.0360,0.677800000000
A,USD,STD,INDL,C,039241,2023,PB BANKSHARES INC,6036,439.7480,46.9890,1.9190,2.4910,12.540000000000
A,USD,STD,INDL,C,039243,2023,ISHARES IBONDS DEC31 TRS ETF,6722,,,,7.9500,20.535000000000
I,USD,STD,INDL,C,039244,2023,GOLDMAN SAC FTRE PLN EQY ETF,6722,,,,1.5000,29.931300000000
A,USD,STD,INDL,C,039246,2023,CYTEK BIOSCIENCES INC,8731,494.4570,393.0640,-12.1480,130.7150,9.120000000000
A,USD,STD,INDL,C,039247,2023,TCW TRANSFORM SUPPLY CHAIN,6722,,,,0.2000,56.866000000000
A,USD,STD,INDL,C,039248,2023,TEADS HOLDING CO,7370,664.6370,223.0640,10.2420,49.7270,4.380000000000
I,USD,STD,INDL,C,039250,2023,MARKFORGED HOLDING CORP,3555,247.9520,161.6100,-103.5670,198.5810,0.820000000000
A,USD,STD,INDL,C,039251,2023,ENOVIX CORP,3690,564.3040,258.1470,-214.0710,167.3920,12.520000000000
A,USD,STD,INDL,C,039255,2023,OWLET INC,3827,44.1230,-29.6760,-32.9010,8.7970,5.280000000000
A,USD,STD,INDL,C,039257,2023,ATAC CREDIT ROTATION ETF,6722,,,,0.2500,15.101700000000
A,USD,STD,INDL,C,039259,2023,COLLECTIVE AUDIENCE INC,7310,12.2300,2.8750,-4.5750,13.7270,1.350000000000
I,USD,STD,INDL,C,039261,2023,SOUTHERN STATES BANCSHAR INC,6020,2446.3390,214.9640,31.9520,8.8410,29.280000000000
A,USD,STD,INDL,C,039263,2023,FINWISE BANCORP,6020,586.2210,155.0560,17.4600,12.4940,14.310000000000
A,USD,STD,INDL,C,039265,2023,HOLLEY INC,3714,1203.3430,441.1510,19.1800,117.7070,4.870000000000
A,USD,STD,INDL,C,039266,2023,INVIVYD INC,2836,229.1810,177.4680,-198.6430,110.1610,3.940000000000
A,USD,STD,INDL,C,039269,2023,CANDEL THERAPTCS INC,2836,41.2010,12.7450,-37.9390,29.0910,1.470000000000
A,USD,STD,INDL,C,045502,2023,FAST TRACK GROUP,7900,0.1000,-0.5600,0.0250,17.5000,
A,USD,STD,INDL,C,039271,2023,CLIMB BIO INC,2836,110.4690,107.5990,-35.1190,27.6990,2.700000000000
I,USD,STD,INDL,C,039273,2023,HYZON MOTORS INC,3713,191.1350,130.6860,-184.0420,245.0810,0.895000000000
A,USD,STD,INDL,C,039276,2023,XPONENTIAL FITNESS INC,7990,528.6980,-10.5870,-17.4780,30.8970,12.890000000000
A,USD,STD,INDL,C,039277,2023,CELULARITY INC,2836,143.8890,40.9600,-196.2950,193.7820,0.247400000000
A,USD,STD,INDL,C,039280,2023,EVOLV TECHNOLOGIES HOLDINGS,3812,298.7200,146.3230,-106.2540,151.3100,4.720000000000
I,USD,STD,INDL,C,039286,2023,SNAP ONE HOLDINGS CORP,3651,1602.9280,759.8570,-21.3680,75.9440,8.910000000000
A,USD,STD,INDL,C,039290,2023,COGNITION THERAPEUTICS INC,2834,35.1630,24.4740,-25.7880,32.1650,1.850000000000
A,USD,STD,INDL,C,039291,2023,CARIBOU BIOSCIENCE INC,2836,432.2090,368.4010,-102.0700,88.4490,5.730000000000
A,USD,STD,INDL,C,039293,2023,ROBINHOOD MARKETS INC,6211,32332.0000,6696.0000,-541.0000,872.1630,12.740000000000
A,USD,STD,INDL,C,039294,2023,SOPHIA GENETICS SA,7370,206.1560,151.4420,-78.9810,65.2310,4.710000000000
A,USD,STD,INDL,C,039295,2023,RISKIFIED LTD,7370,601.9320,491.7210,-59.0350,178.5540,4.680000000000
I,USD,STD,INDL,C,039299,2023,AMPLIFY THMTC ALLSTARS ETF,6722,,,,0.1500,20.730100000000
I,USD,STD,INDL,C,039300,2023,SOFI SMART ENERGY ETF,6722,,,,0.1400,13.471300000000
A,USD,STD,INDL,C,039301,2023,STRYVE FOODS INC,2013,32.7120,1.5920,-19.0410,2.2490,2.600000000000
A,USD,STD,INDL,C,039306,2023,OPPFI INC,6141,601.5430,10.4400,-1.0050,18.8510,5.120000000000
A,USD,STD,INDL,C,039309,2023,STAGWELL INC,7311,3767.0470,356.6950,0.1340,118.4690,6.630000000000
A,USD,STD,INDL,C,039310,2023,VICTORIAS SECRET AND CO,5621,4600.0000,417.0000,109.0000,78.0000,26.050000000000
A,USD,STD,INDL,C,039311,2023,MARKETWISE INC,7370,396.5550,-11.0810,1.7820,36.3850,2.730000000000
I,USD,STD,INDL,C,039312,2023,INSTRUCTURE HOLDINGS INC,7370,2157.9780,1285.4920,-34.0780,145.2070,27.010000000000
A,USD,STD,INDL,C,039314,2023,FORMIDABLE FORTRESS ETF,6722,,,,1.0250,26.429800000000
A,USD,STD,INDL,C,039317,2023,TRAEGER INC,3630,860.7590,291.3480,-84.4020,125.8650,2.730000000000
A,USD,STD,INDL,C,039318,2023,FARADAY FUTURE INTELLIGENT,3711,530.5390,228.2360,-431.7440,128.1120,0.230900000000
A,USD,STD,INDL,C,039319,2023,GXO LOGISTIC INC,4731,9507.0000,2912.0000,229.0000,119.0570,61.160000000000
A,USD,STD,INDL,C,039321,2023,GENEDX HOLDINGS CORP,8071,418.7560,228.0170,-175.7670,25.9790,2.750000000000
A,USD,STD,INDL,C,039322,2023,USCB FINANCIAL HOLDINGS INC,6020,2339.0930,191.9680,16.5450,19.5750,12.250000000000
I,USD,STD,INDL,C,039323,2023,MATTERPORT INC,7370,577.1550,529.2840,-199.0770,310.0610,2.690000000000
A,USD,STD,INDL,C,039324,2023,APTUS INTL ENHANCED YLD ETF,6722,,,,5.6500,19.990000000000
A,USD,STD,INDL,C,039325,2023,REE AUTOMOTIVE LTD,3714,137.9000,78.0750,-114.2080,8.4520,5.140000000000
A,USD,STD,INDL,C,039328,2023,KARBON X CORP,4950,3.9710,2.8280,-2.7450,82.1750,1.500000000000
A,USD,STD,INDL,C,039330,2023,VIP PLAY INC,7990,15.3030,-0.4330,-11.3380,41.9050,2.500000000000
A,USD,STD,INDL,C,039332,2023,CHICAGO ATLANTIC BDC INC,6797,88.5760,85.5530,7.3400,6.2150,8.440000000000
A,USD,STD,INDL,C,039333,2023,JIANZHI EDUC T G CO LTD -ADR,7370,21.3920,-3.3150,-52.6750,60.5550,0.805500000000
A,USD,STD,INDL,C,039365,2023,EUROPEAN WAX CENTER INC,7200,735.7260,83.3420,8.9310,48.4770,13.590000000000
A,USD,STD,INDL,C,039337,2023,LUCID GROUP INC,3711,8512.7180,4851.6920,-2828.4200,2299.2540,4.210000000000
A,USD,STD,INDL,C,039338,2023,MICROVAST HOLDINGS INC,3690,1096.7320,564.1900,-106.3360,315.0070,1.400000000000
A,USD,STD,INDL,C,039341,2023,CCM AFFORDABLE HUSNG MBS ETF,6722,,,,6.9500,17.240000000000
A,USD,STD,INDL,C,039342,2023,BIOFRONTERA INC,2834,27.9320,4.7930,-20.1310,1.5180,2.770000000000
A,USD,STD,INDL,C,039344,2023,NUVALENT INC,2836,732.3840,700.5610,-126.2190,64.0650,73.590000000000
A,USD,STD,INDL,C,039345,2023,RUBICON TECHNOLOGS INC,7370,223.2870,-172.8140,-56.9440,39.6440,1.850000000000
A,USD,STD,INDL,C,039351,2023,SHARPLINK GAMING INC,7990,71.2800,-9.4000,-14.2440,2.8640,1.500000000000
I,USD,STD,INDL,C,039354,2023,STRONGHOLD DIGITAL MININ INC,7372,174.3370,63.8140,-71.3970,11.1160,7.300000000000
I,USD,STD,INDL,C,039357,2023,DOMA HOLDINGS INC,6361,240.3010,-25.9110,-124.4140,13.5240,4.630000000000
A,USD,STD,INDL,C,039359,2023,RALLYBIO CORP,2836,115.6200,106.1840,-74.5640,37.8300,2.390000000000
I,USD,STD,INDL,C,039360,2023,DIREXION DAILY GLB EGY ETF,6722,,,,0.6000,8.840000000000
I,USD,STD,INDL,C,039361,2023,TIMOTHY PLAN HIGH DIV EN ETF,6722,,,,3.0000,22.616500000000
I,USD,STD,INDL,C,039362,2023,TIMOTHY  PLAN US LG MID ETF,6722,,,,2.5500,22.789900000000
A,USD,STD,INDL,C,039363,2023,RESERVOIR MEDIA INC,8900,783.5350,352.9950,0.6450,64.8270,7.930000000000
A,USD,STD,INDL,C,039376,2023,CATALYST BANCORP INC,6035,270.9320,84.6550,0.6020,4.3850,10.840000000000
A,USD,STD,INDL,C,039378,2023,CCC INTELLIGENT SOLUTIONS HL,7370,3051.0400,1782.2770,-92.4760,603.1290,11.390000000000
A,USD,STD,INDL,C,039379,2023,SONICSHARES GLOBAL SHIP ETF,6722,,,,1.2500,29.920000000000
A,USD,STD,INDL,C,039380,2023,HIPPO HOLDINGS INC,6411,1524.7000,377.9000,-273.1000,24.1480,9.120000000000
A,USD,STD,INDL,C,039381,2023,LANZATECH GLOBAL INC,4950,241.6240,114.4710,-134.0980,196.6420,5.030000000000
A,USD,STD,INDL,C,039382,2023,SPEAR ALPHA ETF,6722,,,,0.8750,22.500000000000
A,USD,STD,INDL,C,039383,2023,VIRTUS DUFF PHELPS CLEN ETF,6722,,,,0.4000,18.206300000000
A,USD,STD,INDL,C,039386,2023,ARDAGH METAL PACKAGING SA,3411,5669.0000,100.0000,-50.0000,597.6350,3.840000000000
I,USD,STD,INDL,C,039387,2023,BLACKROCK FUTURE CLM ECO ETF,6722,,,,0.2000,21.070000000000
A,USD,STD,INDL,C,039388,2023,NUVEEN DIVIDEND GROWTH ETF,6722,,,,0.4600,28.050000000000
A,USD,STD,INDL,C,039389,2023,NUVEEN WINSLOW LARGE CAP ETF,6722,,,,0.2500,26.007500000000
I,USD,STD,INDL,C,039390,2023,NUVEEN SMALL CAP SELECT ETF,6722,,,,0.2600,24.618100000000
I,USD,STD,INDL,C,039391,2023,HASHICORP INC,7370,1691.9470,1212.9930,-190.6680,199.2540,21.860000000000
A,USD,STD,INDL,C,039394,2023,M2I GLOBAL INC,7372,0.0480,-1.0390,-1.9900,508.3200,1.000000000000
A,USD,STD,INDL,C,039399,2023,OMNIAB INC,2836,375.2250,314.5850,-50.6190,116.8590,6.170000000000
A,USD,STD,INDL,C,039402,2023,TANGO THERAPEUTICS INC,2836,402.5670,253.1080,-101.7440,102.2030,9.900000000000
A,USD,STD,INDL,C,039403,2023,BNY MELLON ULTR SHRT INC ETF,6722,,,,1.3500,49.460000000000
A,USD,STD,INDL,C,039405,2023,JOBY AVIATION INC,4522,1269.4350,1034.3620,-513.0500,698.2620,6.650000000000
A,USD,STD,INDL,C,039406,2023,LI-CYCLE HOLDINGS CORP,4953,886.0000,376.4000,-138.0000,178.2000,0.584800000000
A,USD,STD,INDL,C,039408,2023,REZOLVE AI PLC,7372,2.5360,-54.2850,-30.7360,156.8380,10.770000000000
A,USD,STD,INDL,C,039409,2023,ALPHA MODUS HOLDINGS INC,7372,,,,,10.790000000000
A,USD,STD,INDL,C,039411,2023,RENOVORX INC,2836,1.4660,-3.0000,-10.2320,10.6940,2.290000000000
A,USD,STD,INDL,C,039412,2023,JET.AI INC,4522,5.7390,-3.9360,-12.6160,9.7540,1.440000000000
A,USD,STD,INDL,C,039417,2023,SURROZEN INC,2836,46.0800,37.9350,-43.0420,2.0630,9.400000000000
A,USD,STD,INDL,C,039426,2023,MYSEUM INC,7372,6.5070,6.1000,-8.4050,2.0360,2.870000000000
A,USD,STD,INDL,C,039427,2023,MOMENTUS INC,3670,20.6490,3.1870,-68.9200,8.2840,1.730000000000
A,USD,STD,INDL,C,039434,2023,GUARDFORCE AI CO LTD,7381,45.8150,25.2320,-29.5720,9.8300,3.320000000000
A,USD,STD,INDL,C,039435,2023,MICROMOBILITY.COM INC,7370,7.0320,-43.8020,-62.0550,8.8560,0.073000000000
A,USD,STD,INDL,C,039436,2023,URGENT.LY INC,7370,121.1940,9.6040,74.7290,13.3120,3.170000000000
A,USD,STD,INDL,C,039442,2023,SPIRE GLOBAL INC,8731,239.2640,37.7840,-77.5580,21.0970,7.820000000000
A,USD,STD,INDL,C,039448,2023,AEYE INC,3829,54.3170,29.0230,-87.1260,6.3100,2.290000000000
A,USD,STD,INDL,C,039449,2023,FT VEST U S EQ M B ETF JAN,6722,,,,3.0750,34.480000000000
A,USD,STD,INDL,C,039453,2023,PROCEPT BIOROBTCS CORP,3841,404.7170,280.7520,-105.8970,50.7710,41.910000000000
A,USD,STD,INDL,C,039457,2023,SPORTRADAR GROUP AG,7370,2484.0980,959.2120,38.3060,298.1610,11.050000000000
A,USD,STD,INDL,C,039459,2023,JOHN HANCOCK MOR-BKD SEC ETF,6722,,,,2.0750,21.789200000000
A,USD,STD,INDL,C,039464,2023,NEWLAKE CAPITAL PARTNERS INC,6798,433.2920,404.5850,24.5850,20.5040,16.010000000000
A,USD,STD,INDL,C,039471,2023,BOREALIS FOODS INC,2090,,,,,11.310000000000
A,USD,STD,INDL,C,039472,2023,XOS INC,3713,93.6840,45.1960,-75.8430,5.9410,7.980000000000
A,USD,STD,INDL,C,039475,2023,BELPOINTE PREP LLC,6510,382.1170,322.6260,-14.3510,3.6220,77.250000000000
A,USD,STD,INDL,C,039476,2023,DEFINITIVE HEALTH CORP,7370,1825.9010,861.3570,-202.3880,116.5620,9.940000000000
A,USD,STD,INDL,C,039477,2023,TYRA BIOSCIENCES INC,2836,225.8570,204.2620,-69.1340,43.0250,13.850000000000
A,USD,STD,INDL,C,039480,2023,NEWGENIVF GROUP LTD,8090,,,,,10.900000000000
A,USD,STD,INDL,C,039481,2023,ON HOLDING AG,3140,1891.8170,1276.0570,94.5310,318.7590,26.970000000000
I,USD,STD,INDL,C,039482,2023,THOUGHTWORKS HOLDG INC,7371,1327.2360,773.1300,-68.6610,322.4070,4.810000000000
A,USD,STD,INDL,C,039483,2023,DUTCH BROS INC,5812,1764.0100,364.3450,1.7180,80.6270,31.670000000000
A,USD,STD,INDL,C,039488,2023,HIGH-TREND INTERNATIONAL GRP,4412,8.4310,-5.4070,-9.3320,52.7750,0.602000000000
A,USD,STD,INDL,C,039489,2023,ICZOOM GROUP INC,5961,88.1760,15.5440,1.7510,10.3260,4.715000000000
A,USD,STD,INDL,C,039493,2023,ZACKS EARN CONS PORT ETF,6722,,,,3.0290,26.120000000000
A,USD,STD,INDL,C,039499,2023,ONE GLOBAL ETF,6722,,,,0.4400,20.433400000000
A,USD,STD,INDL,C,039500,2023,A.K.A. BRAND HOLD CORP,5961,361.7210,148.6180,-98.8860,10.5680,8.050000000000
A,USD,STD,INDL,C,039501,2023,CALIDI BIOTHERAPEUTICS INC,2836,10.0190,-8.2350,-29.2160,35.5220,1.510000000000
A,USD,STD,INDL,C,039502,2023,WARBY PARKER INC,5990,580.3120,301.7870,-63.1970,118.1570,14.100000000000
A,USD,STD,INDL,C,039503,2023,ROCKET LAB CORP,3760,941.2110,554.5440,-182.5710,488.9230,5.530000000000
A,USD,STD,INDL,C,050478,2023,LEGACY EDUCATION INC,8200,27.2450,15.4220,2.6670,9.2910,
A,USD,STD,INDL,C,039505,2023,SMARTRENT INC,3829,509.7560,342.4480,-34.5870,203.3270,3.190000000000
A,USD,STD,INDL,C,039507,2023,PINSTRIPES HOLDINGS INC,5812,167.3210,-69.1560,-6.7890,40.0880,3.000000000000
A,USD,STD,INDL,C,039509,2023,AUNA S A,8062,2070.7700,394.5960,-68.3800,43.9180,
A,USD,STD,INDL,C,039510,2023,EFFECTOR THERAPEUTICS INC,2836,20.5440,-5.7950,-35.8110,74.5670,0.467400000000
A,USD,STD,INDL,C,039514,2023,BAHL & GAYN SML MID CP GRWTH,6722,,,,15.1400,25.200000000000
A,USD,STD,INDL,C,039515,2023,GLOBAL X NASDAQ 100 TAIL RIS,6722,,,,0.0500,26.060300000000
A,USD,STD,INDL,C,039516,2023,GLOBAL X NASDAQ 100 RISK MAN,6722,,,,0.6600,17.130000000000
A,USD,STD,INDL,C,039517,2023,GLOBAL X NASDAQ 100 COLLAR 9,6722,,,,0.0900,26.510000000000
A,USD,STD,INDL,C,039518,2023,GLOBAL X S&P 500 TAIL RISK E,6722,,,,0.1000,27.118100000000
A,USD,STD,INDL,C,039519,2023,GLOBAL X RISK MANAGD INC ETF,6722,,,,1.5400,18.900000000000
A,USD,STD,INDL,C,039520,2023,GLOBAL X S&P 500 CLR ETF,6722,,,,0.0900,27.178700000000
A,USD,STD,INDL,C,039524,2023,TOAST INC,7389,1958.0000,1194.0000,-246.0000,543.0000,18.260000000000
A,USD,STD,INDL,C,039525,2023,HUMACYTE INC,2836,128.2230,13.5460,-110.7760,103.6740,2.840000000000
A,USD,STD,INDL,C,039527,2023,WHITEHAWK THERAPEUTICS INC,2836,132.4230,105.1950,-65.7650,24.5540,2.020000000000
I,USD,STD,INDL,C,039528,2023,SATIXFY COMMUNICATIONS LTD,3663,54.7020,-58.7860,-29.7150,83.1140,0.363099000000
A,USD,STD,INDL,C,039530,2023,GDEV INC,7372,320.5540,-99.8120,46.1150,197.6410,2.210000000000
A,USD,STD,INDL,C,039538,2023,CIPHER MINING INC,7372,566.1370,491.3360,-25.7770,290.9580,4.130000000000
A,USD,STD,INDL,C,039539,2023,FRESHWORKS INC,7370,1456.7720,1072.2620,-137.4360,296.6950,23.490000000000
I,USD,STD,INDL,C,039540,2023,STERLING CHECK CORP,7389,1363.4430,701.9440,-0.1160,93.1940,13.920000000000
A,USD,STD,INDL,C,039541,2023,TOKYO LIFESTYLE CO LTD -ADR,5990,141.9970,36.0430,7.4790,42.2200,0.248100000000
I,USD,STD,INDL,C,039542,2023,SOVOS BRANDS INC,2030,1234.9810,529.9890,30.1740,101.4550,22.030000000000
A,USD,STD,INDL,C,039544,2023,OLAPLEX HOLDINGS INC,2844,1740.3380,844.9680,61.5870,660.7320,2.540000000000
A,USD,STD,INDL,C,039546,2023,ALLBIRDS INC,3021,312.7050,185.3290,-152.4580,155.1270,1.225000000000
A,USD,STD,INDL,C,039547,2023,REMITLY GLOBAL INC,7389,1036.3060,529.3370,-117.8400,188.4360,19.420000000000
A,USD,STD,INDL,C,039548,2023,OSTIN TECHNOLOGY GROU CO LTD,3679,56.5490,13.9580,-10.9490,14.0060,0.695000000000
A,USD,STD,INDL,C,039550,2023,CELLEBRITE DI LTD,7370,532.8850,34.2120,-81.1000,203.2310,8.660000000000
